analysisItem,ykiho,yadmNm,clCd,clCdNm,sidoCdNm,sgguCdNm,npayCd,npayKorNm,npayDtlDivCd,npayDtlDivCdNm,adtFrDd,adtEndDd,minPrc,maxPrc
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4OSQyNjEyMjIjNjEjJDEjJDAjJDgz,한강수병원,21,병원,서울,영등포구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,100000,150000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQwMyQzNjEwMDIjNTEjJDEjJDYjJDgz,허리나은병원,21,병원,서울,강동구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20251031,99991231,80000,300000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjODEjJDEjJDIjJDgz,힘찬병원,21,병원,서울,양천구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,50000,250000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,더서밋요양병원,28,요양병원,서울,강서구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,30000,130000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ2MiQzNjEwMDIjNjEjJDEjJDgjJDgz,동서요양병원,28,요양병원,서울,성북구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20251110,99991231,60000,100000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz,서초프라임요양병원,28,요양병원,서울,서초구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20260126,99991231,100000,220000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjE4MzIjNjEjJDEjJDgjJDgz,에스엠씨요양병원,28,요양병원,서울,마포구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,40000,40000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjEyMjIjNTEjJDEjJDIjJDgz,한걸음요양병원,28,요양병원,서울,중랑구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,30000,30000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQxMyQzNjEwMDIjNDEjJDEjJDgjJDgz,365다시재한방병원,92,한방병원,서울,송파구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,60000,100000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQxMyQyNjE4MzIjNjEjJDEjJDQjJDgz,365매일한방병원,92,한방병원,서울,동대문구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,50000,50000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz,365매일한방병원,92,한방병원,서울,강북구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20251031,99991231,50000,50000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQ5OSQyNjEyMjIjNTEjJDEjJDIjJDgz,강동기운찬한방병원,92,한방병원,서울,강동구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,40000,160000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQxMyQzNjEyMjIjNTEjJDEjJDYjJDgz,강동한방병원,92,한방병원,서울,강동구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,80000,80000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQ4OSQzNjEyMjIjODEjJDEjJDIjJDgz,강서365한방병원,92,한방병원,서울,강서구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,50000,170000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQwMyQzNjEwMDIjNjEjJDEjJDAjJDgz,강서수한방병원,92,한방병원,서울,강서구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,60000,100000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ5MiQzNjEyMjIjNjEjJDEjJDQjJDgz,경동한방병원,92,한방병원,서울,중랑구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,40000,70000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQxMyQ0NjEwMDIjNjEjJDEjJDAjJDgz,경희생생한방병원,92,한방병원,서울,광진구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,60000,150000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQ5OSQzNjEwMDIjNzEjJDEjJDgjJDgz,경희우리한방병원,92,한방병원,서울,영등포구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,120000,120000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQ3OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,경희황소한방병원,92,한방병원,서울,강북구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,50000,80000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,광덕안정한방병원,92,한방병원,서울,서초구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,50000,260000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNjEjJDEjJDAjJDgz,구로한방병원,92,한방병원,서울,금천구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,30000,120000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQyIyQxIyQwMCQ0NjE0ODEjODEjJDEjJDYjJDgz,금천한방병원,92,한방병원,서울,금천구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20251117,99991231,70000,150000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQyIyQ3IyQwMCQyNjEyMjIjNTEjJDEjJDYjJDgz,기분좋은한방병원,92,한방병원,서울,동작구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,80000,150000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ5OSQyNjE4MzIjNjEjJDEjJDAjJDgz,노원자생한방병원,92,한방병원,서울,노원구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,42000,120000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ4MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,대윤한방병원,92,한방병원,서울,영등포구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,70000,130000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ4MiQ0NjE0ODEjNjEjJDEjJDAjJDgz,대전대학교서울한방병원,92,한방병원,서울,송파구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,70000,120000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ4MiQzNjEyMjIjODEjJDEjJDIjJDgz,더웰샘한방병원,92,한방병원,서울,관악구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,50000,100000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,리봄한방병원,92,한방병원,서울,강남구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,60000,100000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQyIyQxIyQwMCQyNjEyMjIjNDEjJDEjJDQjJDgz,리솜한방병원,92,한방병원,서울,금천구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,50000,50000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQ5OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,리움한방병원,92,한방병원,서울,강동구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,80000,160000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,리움한방병원,92,한방병원,서울,종로구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,80000,160000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNTEjJDEjJDIjJDgz,마포척한방병원,92,한방병원,서울,마포구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20251024,99991231,70000,150000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ5MiQzNjEwMDIjNzEjJDEjJDgjJDgz,메디람한방병원,92,한방병원,서울,마포구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,70000,70000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQxMyQzNjE0ODEjNTEjJDEjJDYjJDgz,면력한방병원,92,한방병원,서울,강서구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,50000,100000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ4OSQyNjEwMDIjNDEjJDEjJDgjJDgz,모커리한방병원,92,한방병원,서울,서초구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,20000,200000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ5OSQzNjE0ODEjNTEjJDEjJDIjJDgz,목동자생한방병원,92,한방병원,서울,양천구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,54100,100000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,무척바른한방병원,92,한방병원,서울,강서구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,57000,168900
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQxMyQzNjEyMjIjNDEjJDEjJDQjJDgz,미올한방병원,92,한방병원,서울,관악구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,50000,100000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz,바른지성한방병원,92,한방병원,서울,양천구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,40000,160000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQ4OSQyNjEyMjIjNjEjJDEjJDQjJDgz,바를정한방병원,92,한방병원,서울,관악구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,50000,80000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ5MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,보금한방병원,92,한방병원,서울,강서구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,50000,50000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ2MiQzNjE0ODEjNzEjJDEjJDgjJDgz,보라매자생한방병원,92,한방병원,서울,동작구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20251022,99991231,40000,150000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQwMyQyNjE4MzIjODEjJDEjJDIjJDgz,봄담한방병원,92,한방병원,서울,강동구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,30000,50000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQwMyQyNjEyMjIjNDEjJDEjJDQjJDgz,서울미르한방병원,92,한방병원,서울,노원구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,50000,50000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ4MiQzNjE4MzIjNjEjJDEjJDgjJDgz,서울제일한방병원,92,한방병원,서울,노원구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,70000,170000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz,성북미올한방병원,92,한방병원,서울,성북구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,40000,130000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,소우주한방병원,92,한방병원,서울,강남구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,100000,100000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQ2MiQyNjEwMDIjODEjJDEjJDYjJDgz,솔빛한방병원,92,한방병원,서울,양천구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20251104,99991231,90000,200000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQ5OSQzNjE4MzIjNTEjJDEjJDYjJDgz,아나파한방병원,92,한방병원,서울,구로구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,50000,50000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQxMyQzNjE4MzIjODEjJDEjJDIjJDgz,영등포봄한방병원,92,한방병원,서울,영등포구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,70000,70000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQwMyQzNjEyMjIjNTEjJDEjJDIjJDgz,오석한방병원,92,한방병원,서울,광진구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,60000,120000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ3MiQzNjE0ODEjNjEjJDEjJDAjJDgz,와봄한방병원,92,한방병원,서울,양천구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,70000,150000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQyIyQxIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,우모한방병원,92,한방병원,서울,강남구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,80000,80000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz,은평포레스트한방병원,92,한방병원,서울,은평구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,150000,150000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQwMyQyNjEyMjIjNTEjJDEjJDYjJDgz,의료법인해인의료재단 동신한방병원,92,한방병원,서울,양천구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,28000,100000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ3MiQyNjEwMDIjNDEjJDEjJDQjJDgz,의성한방병원,92,한방병원,서울,도봉구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,30000,50000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkOCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ3OSQyNjE0ODEjNjEjJDEjJDgjJDgz,일로한방병원,92,한방병원,서울,구로구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,50000,50000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz,자생한방병원,92,한방병원,서울,강남구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,86500,100000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQ4OSQzNjEwMDIjNDEjJDEjJDQjJDgz,자향한방병원,92,한방병원,서울,도봉구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,50000,80000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQyIyQ3IyQwMCQyNjEwMDIjNjEjJDEjJDQjJDgz,잠실자생한방병원,92,한방병원,서울,송파구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,54100,75600
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz,장덕한방병원,92,한방병원,서울,서초구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,100000,100000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,재단법인 동국한방병원,92,한방병원,서울,서초구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20251017,99991231,50000,150000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNzEjJDEjJDgjJDgz,참잘함한방병원,92,한방병원,서울,강동구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,80000,160000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,치유본한방병원,92,한방병원,서울,강서구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,70000,70000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,치유본한방병원,92,한방병원,서울,관악구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,50000,80000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQwMyQyNjEwMDIjNDEjJDEjJDgjJDgz,치휴한방병원,92,한방병원,서울,강남구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,80000,160000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ4MiQzNjEwMDIjNDEjJDEjJDQjJDgz,한마음한방병원,92,한방병원,서울,성북구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,50000,50000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ5OSQzNjE4MzIjNDEjJDEjJDgjJDgz,혜당한방병원,92,한방병원,서울,마포구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,60000,60000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,희성한방병원,92,한방병원,서울,도봉구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,70000,70000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQwMyQzNjE0ODEjNjEjJDEjJDgjJDgz,힘찬경희생생한방병원,92,한방병원,서울,양천구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,50000,200000
체외충격파치료,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ2MiQzNjEyMjIjNTEjJDEjJDYjJDgz,힘찬하나로한방병원,92,한방병원,서울,강서구,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],1091B020,체외충격파치료[근골격계질환],20250903,99991231,50000,100000
